time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-16 09:30:00-05:00,MLTrader,6de0801ce4e8462b88d968d506eb8dd9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4d038525248e445b86f132412bd9999a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8991106801a849cb94acd95a1e1ff75e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9c83e0c157c645389b55b2b14b098a07,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,dc8ebc5bb922467da38dc0544bc1b8c0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,215e59c25f6c4f84aa3d7ef72b9bc08c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,42db3d3b986949eb86c1ac94d21f4630,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,289d430c806d49b1a9dd5f3d8c3e7f86,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,de6c82bf4c284ca58b9db3eedfb9205e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f4056bf07582444bb84754937854ccf9,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f8a38afcef264948aaf684b2ae0c2345,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f4056bf07582444bb84754937854ccf9,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,3659.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,f8a38afcef264948aaf684b2ae0c2345,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,1898.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,3956e34f1fe34cd2862e9f6e4832e5ac,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-11 09:30:00-04:00,MLTrader,bb3bc0ea2c594bae92a9245c978425df,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,1898.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,92dd42af31dc4ded9c86fd7cd8f68c0b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,92dd42af31dc4ded9c86fd7cd8f68c0b,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,223.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,b70103c0dce9481fa2c25c4a6078a718,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,d0c7ac2b0cf94306b01fdba0b46b1108,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,ba63aa308e794724a78da52fa9e82b6b,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,5307420566b149c5ae2805c1ec75e987,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,ba63aa308e794724a78da52fa9e82b6b,SPY,sell,market,fill,1,day,0.0,1,stock,543.989990234375,223.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,5307420566b149c5ae2805c1ec75e987,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,110.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,b029fc08193d4fcebd57fd30a49df234,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,b029fc08193d4fcebd57fd30a49df234,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,275.0,0.0
