time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-09-27 09:30:00-04:00,MLTrader,0b1e4953976740fdae9901629c55e840,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,216.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,fa44118f1b594a488d8282ba8b390f35,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,fa44118f1b594a488d8282ba8b390f35,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,322.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,af79a5fb915f464aa621031044fb21e1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,6007eabf701a4f428216897591603fdc,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,216.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,4010dd62385c43a8877ff99d9965122d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,713e9eea6fd542ea92c51022ed2ce627,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,322.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,89a29bdacc0047bb8928f43cff72c15f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,89a29bdacc0047bb8928f43cff72c15f,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,189.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,22c9c36f0a3040c8a31a3f0acb9ebca0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,9b52c186fb6940cb9aeb747fe82a494e,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,189.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,8ff0ea77edf94220a43b4094064d518e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,8ff0ea77edf94220a43b4094064d518e,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,175.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,38b22c263f544a0dac64f338603a6b6b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,163e17f617cf4f9dab85d871139b0d08,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,4b3b86811f9f4859b7f20a1deeee6236,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,717538e6a4f94bed85946a8bb3039401,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,4b3b86811f9f4859b7f20a1deeee6236,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,175.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,717538e6a4f94bed85946a8bb3039401,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,285b595ff1b5460ab013477e6533142a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,06eeb26f76454c3e9aaa004407866636,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,244c0a65ce3445ea91c118b94aa68a2c,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,7fe6fcef0d2248d9bd15f20a07302a4d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,244c0a65ce3445ea91c118b94aa68a2c,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,7fe6fcef0d2248d9bd15f20a07302a4d,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,37.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,bc32c3f4fb6f4ada9c8aa133de24a0ba,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,bc32c3f4fb6f4ada9c8aa133de24a0ba,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,179.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,627d622dc6db4ca086ed4038d3746c3b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,4ca856503b96409fb67bef5d5bcb86aa,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,37.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,671f840a0bc94050bc8f52aef2b15642,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,671f840a0bc94050bc8f52aef2b15642,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,243.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,af0a680b8bc34748b23c8a3866a102c8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,af0a680b8bc34748b23c8a3866a102c8,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,372.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,7f9ea0ee790040069ea395ea3b1873a9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
