time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-09-27 09:30:00-04:00,MLTrader,25f5a1dd6f78480ea79426825111ae08,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,216.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,fc6760920834473ea9ede94209789545,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,fc6760920834473ea9ede94209789545,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,322.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,c1d54a21203a49c1a0cdee79c8b9a322,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,a93336bbb8564da9890fe70cd1252df0,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,216.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,48b75704044946d882ea92474f702b57,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,037ca6692fef4494b1b056a68fdbcbd6,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,322.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,9460e4e7bc5243f598a94e6dcccda0b2,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,9460e4e7bc5243f598a94e6dcccda0b2,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,189.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,814b56a7f9d146cf94acb9de4eb034eb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,b47552f8fc9f4828bafd6dd692badfe8,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,189.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,19104ed1500d4b1d846f0d6dd972383b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,19104ed1500d4b1d846f0d6dd972383b,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,175.0,0.0
